master_line,family,subfamily,category,product_id,description
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093788,PISTOLA ELECTRICA DE TORQUE C/ ENCHUFE IP67 . TONE GNBC 122E-CE
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093789,LLAVE DE IMPACTO A BATERIA GDS 18 V-LI HT (C/KIT BATERÍAS CARGAD. FREEDOM CONCEPT 600.A01.5TC) . BOSCH 601.9B1.300
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093790,"M12 FUEL 1/2"" RATCHET 2 BATTERY KIT, CORDLESS, 12V DC, 60 FT-LB FASTENING TORQ. MILWAUKEE 2558-22"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093791,"LLAVE DE IMPACTO M18 FUEL 1"" HIGH TORQUE IMPACT WRENCH W/ ONE-KEY, 18V DC, 1,500 FT-LB MILWAUKEE 2867-20"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093792,LLAVE DE IMPACTO INALAMBRICO 300NM 20V INGCO CIWLI2001
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093793,LLAVE/PISTOLA DE IMPACTO INALAMBRICO 300NM 20V INGCO CIWLI2001
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093794,"KIT LLAVE DE IMPACTO CORDLESS, IMP. WRENCH, BREAKAWAY TORQUE (1) BARE TOOL, (2) BATTERIES, (1) CHARGER 20V DC, 400 FT-LB DEWALT DCF889HM2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093795,LLAVE/PISTOLA ELECTRICA TORQUE 220V TONE STC-30
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093796,"LLAVE DE IMPACTO 3/4"" XGT 40VMAX /3 VEL. / 1,800NM / BL - XPT / 2 X 4.0AH + C MAKITA TW001GM201"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093797,LLAVE DE IMPACTO - GDS 18V- 1050H BOSCH 0601.9J8.5E1-000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093798,"DRILL,ROTARY IMPACT (HID6506) GREENLEE HID6506 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093799,"LLAVE/PISTOLA DE IMPACTO IMPACT WRENCH CP7782, 1 IN SQUARE DRIVE SIZE, 5200RPM, D-HANDLE CHICAGO PNEUMATIC 8941077820"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093800,LLAVE/PISTOLA DE IMPACTO A BATERIA SIW 9-A22 MALETÍN HILTI 2093109
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093801,"LLAVE/PISTOLA DE IMPACTO AIR POWERED, IMPACT WRENCH, 90PSI 1,100FT-LB FASTENING TORQUE INGERSOLL RAND 2145QIMAX"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093802,"LLAVE/PISTOLA DE IMPACTO AIR POWERED, IMPACT WRENCH, 90 PSI, 700 FT-LB FASTENING TORQUE INGERSOLL RAND 2135QXPA"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093803,LLAVE/PISTOLA CORTA ESPIGA ELECTRICA . TONE GS-112EZ
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093804,LLAVE/PISTOLA CORTA ESPIGA ELECTRICA DE TORQUE . TONE GS-92EZ
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093805,LLAVE/PISTOLA DE TORQUE ELECTRIC . TONE GMC-222EZ
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093806,"LLAVE/PISTOLA DE IMPACTO IMPACT WRENCH 1"", MOD. CP7783 , 1770 FT.LBS CHICAGO PNEUMATIC PN: 8941077830 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093807,LLAVE DE IMPACTO INALAMBRICO GDS 18V-400 . BOSCH 0601.9K0.0E0-000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093808,LLAVE DE IMPACTO INALAMBRICO GDS 18V-400 . BOSCH 0601.9K0.0E1-000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093809,"IMPACT WRENCH KIT : 3/4 IN SQUARE DRIVE SIZE, 780 FT-LB FASTENING TORQUE, 1,250 FT-LB BREAKAWAY TORQUE W/120V CHARGER MAKITA XWT07T"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093810,"IMPACT WRENCH KIT: 1/2 IN SQUARE DRIVE SIZE, 325 FT-LB FASTENING TORQUE, 325 FT-LB BREAKAWAY TORQUE W/120V CHARGER MAKITA XWT04S1"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093811,LLAVE DINAMOMÉTRICA 0.5NM - 2.5NM FACOM A.402J2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093812,LLAVE/PISTOLA DE IMPACTO CP6768EX-P18D . CHICAGO PNEUMATIC 6151590580 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,09 LLAVE DE IMPACTO,LLAVES DE IMPACTO,21093813,MULTIPLICADOR DE TORQUE 5000 FT-LBS PROTO J6242
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101814,"MOTOR ELECTRICO 3HP, 60HZ, 230/460V, 1770RPM, 182TC, IP55, 100LP/4 CUS 182TC TW NORD 201171415-200"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101815,MOTOR ELECTRICO (ELECTROVENTILADOR) 24V 11837001
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101816,"MOTOR 3HP 1760RPM 3PH 60HZ 182TC3632M RR189, BALDOR CEM3611T+M15B"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101817,"MOTOR DE USO SEVERO IE2, 7.5HP, 4 POLOS 1LE0141-1BB86-4AA4-Z D80 220/380/440V FS SIEMENS"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101818,"MOTOR ELECTRICO 0.5HP,1725RPM,3PH, 60HZ,48, 3416M,XPFC,F1,N BALDOR XM040542A"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101819,"PEDESTAL FAN MOTOR: 1/2 HP, 825 NAMEPLATE RPM, 115V AC, 48YZ FRAME, 6.4 FULL LOAD AMPS DAYTON 4UX59"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101820,"MOTOR HAZARDOUS LOCATION MOT: 1 C,D / 2 E,F,G, 1/4 HP, 1,140 NAMEPLATE RPM, 56 FRAME, 115/208-230V AC MARATHON MOTORS 056C11G15502"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101821,MOTOR LOW VOLTAGE MOT. 0.18/0.21HP 460VY 63M IE1 SIEMENS 1LE1002-0BB32-2FA4
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101822,MOTOR ORBITAL MOTOR BG200S2ACL250M08NXXXX000XXQDRXX . BREVINI
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101823,"MOTOR 1-1/4 HP, 460/380-415V, 3 PH, 1140/940 RPM, CCWLE, FRAME 56Y, CONDENSER FAN MOTOR REPLACEMENT W/POWER TERMINAL BLOCK . YORK S1-024-32068-002"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101824,MOTOR E15DMHL COLA  LARGA L: 22.40 YAMAHA
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101825,MOTOR FUERA DE BORDA COLA LARGA ARRANQUE Y MANDO MANUAL 25HP 21.7 25HP - 02 TIEMPOS YAMAHA E25BMHL 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101826,MOTOR CONDENSER BARD 8105-039BX
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101827,MOTOR -VAC-24V-DEPHI CONNECTOR . NILFISK 56384102
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101828,MOTOR ELECTRICO DE BAJA TENSION SERIE:EQP GLOBAL 841 MODELO: CUSTOM 20HP;R.P.M1800; V.460;FRZ:60;ALTIT.3500; TOSHIBA
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101829,MOTOR VENTILADOR DEL CONDENSADOR DE 1/12 HP DE 230V YORK 24-26067-000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101830,"MOTOR TALADRO DIAMANTE 2800W Y CAPAC. MÁXIMA 350MM, EMBRAGUE SEGURIDAD 2 VELOCID, EJE 1 1/4"", MILWAUKEE DCM 2-350C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101831,"MOTOR SUMERGIBLE SAND FIGHTER ENCAPSULADO DE 8 Ø, 50HP  (37KW), 60HZ, 3X 460V, ARRANQUE DOL PESO 157KG FRANKLIN ELECTRIC NP 2396018521"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101832,"1/2HP, 208-230V, 1PH, 1075 RPM, 2 SPEED, CCWLE, FRAME 48, BLOWER MOTOR REPLACEMENT . CARRIER 5KCP39NGF617AS "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101833,"MOTOR 3/4 HP, 460V, 1 PH, 1075 RPM, FRAME 48Y 48Y K55HXTDR-8455 US MOTORS 3742"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101834,MOTOR ELECTRICO 0.75HP 1725RPM 3PH 60HZ FRAME 56C TEFC 230- 460VAC BALDOR VM3542
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101835,MOTOR P/VIBRO APISONADOR HONDA GXR120
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101836,STRAINGAGE AMPLIFIER IN DIN RAIL HOUSING 75 X 38 X 45 IP40 4-20MA AND -10V - 10V CONFIGURABLE POWER SUPPLY 11V - 27V DC . ME-SYSTEME GSV-15HSW
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101837,"MOTOR ELECTRICO IP55 CLF B5,  BN 71 B 4 0.37KW 230/400-50HZ BONFIGLIOLI (PN: 830720106)"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101838,"WIPER MOTOR, 24V, 38NM, DYN PARK, LH HOUSING . AM EQUIPMENT 238-1003"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101839,MOTOR MODUTROL 24V TORQUE 75 HONEYWELL M9484F-1023 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101840,MOTOR MODUTROL 120V / 60HZ HONEYWELL M7284A-1004 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101841,MOTOR MONOFASICO ODP NEMA 56 0.5HP 4POLOS P/ARRANQUE DIRECTO 110/220V 1000 MSNM 40°C WEG
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101842,"MOTOR 1 HP, 115/208-230 56C, NAMEPLATE RPM 3,450 BALDOR VL3509"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101843,"MOTOR 2HP, 3 PHASE, 1800 RPM, 575V, 60HZ, 2.18 AMP, NEMA FRAME 145T WEG 00218XT3H145T"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101844,MOTORREDUCTOR NICE RUN TYPE 2500I/A (INCLUYE 8MT D/CREMALLERA ACERO M4) 230VAC 60HZ - NICE
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101845,MOTOR POWER KW 0.37 230/400V 50HZ IP55 NO PAINT NORD 32510370 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101846,"MOTOR BELL, RED, 24 VDC 6"" WHEELOCK MB-G6-24-R"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101847,"MOTOR TURBINA SCC_WE, CM_P 62/102/202 200-277V RATIONAL 40.03.513P"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101848,KIT DE EMPAQUES SELLOS Y RETENES P/ HIDROLAVADORA UNIVERSAL . SCHULZ (SCH20020001/AT)
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101849,"FUENTE DE ALIMENTACION QUINT-PS/3AC/24DC/20 I:400-500VAC/DC O:24VDC, 20A,SEÑ. BOOST, SFB - PHOENIX CONTACT 2866792"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101850,MOTOR PROTECTOR 340-600 60HZ SMART KIT + 2 X BRIDGE GRINDEX 5166606
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101851,"MOTOR HP,184TC,1800RPM,3PH 208-230/460V, TEFC,RIGID C FACE,WASHGUARD . LEESON ELECTRIC 132201.00"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101852,MOTOR THREE-PHASE-ASYNCHRONOUS-MOT. FCA 90 S 4/PHE AC MOTOREN IE3AC09S4001N
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101853,MOTOR MODUTROL VOLTAJE: 120V/60HZ TORQUE: 75 LB-IN SWITCH AUXILIAR: 02 . HONEYWELL MOD. M9174C-1025
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101854,MOTOR ELECTRICO 1.5HP 1750RPM 60HZ TRIFASICO 230/460 VAC LEESON ELECTRIC 121066.00
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101855,MOTOR ELECTRICO TRIFASICO SG100L-4B B3 4.0 HP 220/380/440V DELCROSA
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101856,MOTOR ELECTRICO TRIFASICO 1HP IP55  60 HZ 220DD/ 380YY / 440DV  IMB3 (1LE0142-0DB36-4AA4-Z D80) . SIEMENS
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101857,"MOTOR ANTI EXPLOSION TRIFASICO 2HP , 0535M, XPFC, F1, 1755RPM ,60HZ, 145T BALDOR EM7137T-C "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101858,MOTOR ELECTRICO TRIFASICO IE2 2SIE132 S2B  B3 10.0 HP 220/380/440V DELCROSA
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101859,MOTOR CONTROLLER TURN TABLE SYNCHRONOUS 220/240V DIYELECTRONIC TYJ50-8A7
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101860,REDUCTOR BONFIGLIOLI VF 44 F1 . 10 P63 B5 B3
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101861,WATER GAUGE SILICONE FREE VWATERSF 300# (20.7) VIKING
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101862,MOTOR STEPPER WITH ENCODER S4/D4 BRUKER C79298A3196C2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101863,"MOTOR 1PH 1100RPM 3/4 HP, 208-230/460V, LIEBERT KIT-095E"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101864,MOTOR 1/2HP 460V CW 1075 RPM BARD 8106-067
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101865,MOTOR 1/3 HP 230V 985 RPM BARD 8105-061
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101866,"BLOWER MOTOR - 1/3 HP, 1 PHASE, 1 SPEED, 380-415V, 1075 RPM RUUD 51-105665-04"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101867,"MOTOR BELT DRIVE MOTOR 1/3 HP, SPLIT-PHASE, 1725 RPM, 115VAC, 5.8AMP, FRAME 56Z DAYTON 6K030BG"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101868,MOTOR HIDRAULICO AA6VM200HA1/63W-VSD527A-E . BOSCH REXROTH R902092785
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101869,WATER MOTOR ALARM MODEL F-2 . VIKING 07862
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101870,FUENTE DE PODER PRO ECO 480W 24V 20AMP WEIDMULLER 1469510000 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101871,AK FILTRO DE COMBUSTIBLE . JHON DEERE RE60021
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101872,ALIMENTACIÓN DE CORRIENTE FUENTE DE ALIMENTACIÓN CONMUTADA 24V PRO ECO 120W 24V 5A WEIDMULLER 1469480000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101873,"CONDENSER FANS MOTOR, 1/4 HP, 1 PH, 60 HZ, 208-230 V, 1075 RPM, 1 SPEED, 48 FRAME CENTURY FE1026SC"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101874,MOTOR 1/5HP 460V CCW 1050RPM (S8103-030) BARD 8103-030BX
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101875,"CONDENSER FAN MOTOR 1/8-1/10-1/12 HP, 1075 RPM, 1 SPEED, 208-230 VOLTS, 42 FRAME A-O-SMITH . CENTURY 9722"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101876,BLOWER MOTOR . SHELDON 4880548
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101877,"CONDENSER FAN SPEED CONTROL 4A @ 480/6.9A @ 277/8A @ 208-240, -40 TO 54 JOHNSON CONTROLS P66AAB-1C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101878,MOTOR GASOLINERO 13 HP / 3600 RPM 4T HONDA GX390HQX
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101879,CONDENSER MOTOR 1/3 HP 230/208 CW BARD 8105-068BX
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101880,CONDENSER MOTOR 1/2 HP RHEEM 51-42534-14
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101881,"FUENTE DE ALIMENTACION IN:100-240VAC/DC, OUT: 12VDC, PHOENIX CONTACT TEP-PS/1AC/12DC/1.5 I:10"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101882,FUENTE DE PODER ENTRADA: 220VAC 1.5AMP SALIDA: 12VDC 105A . 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101883,FUENTE DE PODER 20AMP 220V 12V ASTRON RS-20A
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101884,FUENTE DE PODER 120-370VDC SALIDA: 12VDC Y 5AMP MEANWELL MDR-60-12
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101885,JUEGO P.MOTOR DE ARRANQUE . RE540304
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101886,"LAMB AMETEK, 2-STAGE 5.7"" VACUUM MOTOR, 240 VOLT AMETEK LAMB 116110-01"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101887,"MOTOR DE HIERRO P/ ATMÓSFERAS EXPLOSIVAS 4KW 400/690V, IE2, 4P ABB 3GJP112330-ADH"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101888,MOTOR ELECTRICO 5 RPM 1750 ENCL. TEFC VOLTS180 21.6 AMPS FRAME: 1810ATC BALDOR CDP3605
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,10 MOTORES ELECTRICOS,MOTORES ELECTRICOS,21101889,BLOWER MOTOR - 2 HP 208-230-380-415- 460V/3/50-60 (1725 RPM/1 SPEED) RHEEM 51-42537-05
